GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC03_VC03,HC01_VC13,HC03_VC13,HC01_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC24,HC02_VC24,HC03_VC24,HC04_VC24,HC01_VC35,HC02_VC35,HC03_VC35,HC04_VC35,HC01_VC41,HC02_VC41,HC03_VC41,HC04_VC41,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC109,HC02_VC109,HC03_VC109,HC04_VC109,HC01_VC113,HC02_VC113,HC03_VC113,HC04_VC113
8600000US14174,14174,ZCTA5 14174,5474,5474,415,7.6,530,9.7,3.3,481,104,8.8,1.8,907,138,16.6,2.5,472,112,8.6,2,473,105,8.6,2,557,106,10.2,2.1,46.7,3.4,(X),(X),4413,300,4413,(X),1010,125,1010,(X),5474,420,5474,(X),45,54,0.8,1,5429,427,99.2,1,45,54,0.8,1,5474,420,5474,(X),5352,430,97.8,1.4,69,74,1.3,1.4,70,60,1.3,1.1,10,14,0.2,0.3,0,16,0,0.5,44,68,0.8,1.3,5474,420,5474,(X),111,82,2,1.5,35,35,0.6,0.6,8,12,0.1,0.2,0,16,0,0.5,68,71,1.2,1.3,5363,430,98,1.5,2720,205,(X),(X),4281,289,4281,(X)
8600000US14201,14201,ZCTA5 14201,11100,11100,1254,11.3,2281,20.5,3.3,1272,223,11.5,1.7,1197,239,10.8,2.1,614,146,5.5,1.3,578,146,5.2,1.4,710,154,6.4,1.5,31.5,1.4,(X),(X),8810,570,8810,(X),1308,201,1308,(X),11100,736,11100,(X),525,257,4.7,2.3,10575,750,95.3,2.3,525,257,4.7,2.3,11100,736,11100,(X),6579,692,59.3,4.9,2160,442,19.5,3.7,293,205,2.6,1.8,232,110,2.1,1,0,18,0,0.3,2409,459,21.7,4,11100,736,11100,(X),4066,518,36.6,4.3,59,63,0.5,0.6,3588,488,32.3,4.3,42,47,0.4,0.4,377,164,3.4,1.4,7034,715,63.4,4.3,6442,280,(X),(X),8480,563,8480,(X)
8600000US14202,14202,ZCTA5 14202,3450,3450,394,11.4,836,24.2,4.5,338,93,9.8,2.4,341,82,9.9,2.2,287,105,8.3,3.2,227,81,6.6,2.4,324,77,9.4,2,34.4,2.4,(X),(X),2981,235,2981,(X),471,90,471,(X),3450,325,3450,(X),147,96,4.3,2.6,3303,283,95.7,2.6,147,96,4.3,2.6,3450,325,3450,(X),2178,309,63.1,6.2,959,279,27.8,7.3,32,30,0.9,0.9,35,43,1,1.2,0,11,0,0.9,397,124,11.5,3.6,3450,325,3450,(X),664,144,19.2,4.3,2,4,0.1,0.1,502,168,14.6,5,55,34,1.6,1,105,105,3,3,2786,337,80.8,4.3,2228,181,(X),(X),2877,237,2877,(X)
8600000US14203,14203,ZCTA5 14203,1635,1635,55,3.4,515,31.5,5.4,133,70,8.1,4.2,101,54,6.2,3.5,102,63,6.2,4.1,151,74,9.2,4.3,139,59,8.5,3.6,34.6,4.7,(X),(X),1393,163,1393,(X),314,66,314,(X),1635,217,1635,(X),17,16,1,1,1618,220,99,1,17,16,1,1,1635,217,1635,(X),587,126,35.9,8,802,190,49.1,9.2,0,11,0,1.8,58,36,3.5,2.2,0,11,0,1.8,205,140,12.5,8,1635,217,1635,(X),264,148,16.1,8.3,27,29,1.7,1.7,221,145,13.5,8.3,6,10,0.4,0.6,10,14,0.6,0.9,1371,203,83.9,8.3,1129,116,(X),(X),1324,151,1324,(X)
8600000US14204,14204,ZCTA5 14204,9022,9022,444,4.9,1103,12.2,2.5,808,205,9,2.1,1240,215,13.7,2.1,1017,181,11.3,2.1,592,154,6.6,1.7,799,164,8.9,2,42.8,4.3,(X),(X),6856,526,6856,(X),1523,192,1523,(X),9022,807,9022,(X),285,181,3.2,2,8737,802,96.8,2,285,181,3.2,2,9022,807,9022,(X),1968,427,21.8,4.3,6620,727,73.4,4.1,46,61,0.5,0.7,131,99,1.5,1.1,1,3,0,0.1,541,284,6,3.1,9022,807,9022,(X),947,324,10.5,3.6,11,17,0.1,0.2,894,324,9.9,3.6,0,16,0,0.3,42,48,0.5,0.5,8075,820,89.5,3.6,5358,245,(X),(X),6786,532,6786,(X)
8600000US14206,14206,ZCTA5 14206,20248,20248,1141,5.6,3154,15.6,1.7,2005,274,9.9,1.3,2765,336,13.7,1.6,1766,233,8.7,1.1,1174,196,5.8,1,1597,202,7.9,1,38.6,2.8,(X),(X),15689,594,15689,(X),3262,221,3262,(X),20248,989,20248,(X),594,195,2.9,1,19654,1016,97.1,1,594,195,2.9,1,20248,989,20248,(X),17119,896,84.5,2.6,2564,453,12.7,2.1,302,176,1.5,0.9,265,128,1.3,0.6,11,17,0.1,0.1,588,331,2.9,1.6,20248,989,20248,(X),1567,526,7.7,2.4,252,206,1.2,1,1202,472,5.9,2.2,29,26,0.1,0.1,84,52,0.4,0.3,18681,893,92.3,2.4,10388,274,(X),(X),15477,590,15477,(X)
8600000US14207,14207,ZCTA5 14207,24030,24030,1960,8.2,4089,17,1.7,3022,375,12.6,1.4,2655,325,11,1.4,1423,252,5.9,1,1281,231,5.3,1,991,175,4.1,0.8,31.5,1.6,(X),(X),16902,710,16902,(X),1895,227,1895,(X),24030,1134,24030,(X),1789,487,7.4,1.9,22241,1078,92.6,1.9,1789,487,7.4,1.9,24030,1134,24030,(X),13776,917,57.3,3.5,4742,674,19.7,2.6,594,307,2.5,1.3,3265,820,13.6,3.2,38,47,0.2,0.2,3781,623,15.7,2.5,24030,1134,24030,(X),5049,644,21,2.5,29,25,0.1,0.1,4594,663,19.1,2.6,117,115,0.5,0.5,309,191,1.3,0.8,18981,1090,79,2.5,11014,221,(X),(X),14903,670,14903,(X)
8600000US14208,14208,ZCTA5 14208,10922,10922,1701,15.6,1105,10.1,1.9,809,206,7.4,1.7,1052,213,9.6,2,569,149,5.2,1.4,607,146,5.6,1.3,989,205,9.1,1.8,28.6,2.9,(X),(X),8429,508,8429,(X),1817,257,1817,(X),10922,777,10922,(X),249,118,2.3,1.1,10673,767,97.7,1.1,249,118,2.3,1.1,10922,777,10922,(X),1788,243,16.4,2.3,8798,719,80.6,2.6,65,48,0.6,0.5,356,254,3.3,2.3,0,18,0,0.3,234,128,2.1,1.1,10922,777,10922,(X),367,138,3.4,1.2,37,25,0.3,0.2,205,124,1.9,1.1,21,17,0.2,0.2,104,72,1,0.7,10555,759,96.6,1.2,5664,230,(X),(X),8103,477,8103,(X)
8600000US14209,14209,ZCTA5 14209,7859,7859,744,9.5,1391,17.7,3.4,719,179,9.1,2.3,921,212,11.7,2.9,611,175,7.8,2.1,517,129,6.6,1.6,715,180,9.1,2.2,38.3,5.2,(X),(X),6738,657,6738,(X),1430,226,1430,(X),7859,817,7859,(X),268,155,3.4,2,7591,816,96.6,2,268,155,3.4,2,7859,817,7859,(X),3863,556,49.2,5.7,3732,631,47.5,5.8,106,65,1.3,0.8,210,125,2.7,1.6,11,21,0.1,0.3,270,159,3.4,2,7859,817,7859,(X),430,208,5.5,2.5,47,37,0.6,0.5,229,162,2.9,2,43,71,0.5,0.9,111,73,1.4,0.9,7429,756,94.5,2.5,4733,251,(X),(X),6490,685,6490,(X)
8600000US14210,14210,ZCTA5 14210,14967,14967,1150,7.7,2970,19.8,2.2,1498,280,10,1.8,1822,330,12.2,2.3,1071,199,7.2,1.3,974,229,6.5,1.6,771,139,5.2,1,33.3,2.1,(X),(X),11365,607,11365,(X),1536,189,1536,(X),14967,860,14967,(X),366,157,2.4,1,14601,850,97.6,1,366,157,2.4,1,14967,860,14967,(X),12616,846,84.3,3.6,1565,412,10.5,2.7,341,200,2.3,1.3,290,214,1.9,1.4,0,18,0,0.2,522,289,3.5,1.9,14967,860,14967,(X),1390,418,9.3,2.7,166,130,1.1,0.9,1010,381,6.7,2.5,21,27,0.1,0.2,193,137,1.3,0.9,13577,838,90.7,2.7,7124,209,(X),(X),11188,612,11188,(X)
8600000US14211,14211,ZCTA5 14211,22115,22115,1941,8.8,2935,13.3,1.4,2593,290,11.7,1.2,2450,293,11.1,1.3,1546,238,7,1,1208,219,5.5,0.9,1283,181,5.8,0.9,31.7,2,(X),(X),15530,767,15530,(X),2365,235,2365,(X),22115,1205,22115,(X),770,240,3.5,1.1,21345,1234,96.5,1.1,770,240,3.5,1.1,22115,1205,22115,(X),3681,403,16.6,1.8,17433,1154,78.8,2.7,171,98,0.8,0.4,1192,419,5.4,1.9,69,105,0.3,0.5,374,237,1.7,1.1,22115,1205,22115,(X),754,349,3.4,1.5,13,15,0.1,0.1,694,350,3.1,1.5,25,39,0.1,0.2,22,19,0.1,0.1,21361,1150,96.6,1.5,12130,417,(X),(X),15012,735,15012,(X)
8600000US14212,14212,ZCTA5 14212,10438,10438,802,7.7,1480,14.2,2.8,1160,197,11.1,1.7,1433,261,13.7,2.3,732,150,7,1.4,636,151,6.1,1.6,542,127,5.2,1.3,35.1,4,(X),(X),7686,511,7686,(X),1266,205,1266,(X),10438,817,10438,(X),416,186,4,1.7,10022,784,96,1.7,416,186,4,1.7,10438,817,10438,(X),5155,365,49.4,3.9,4245,611,40.7,3.9,84,70,0.8,0.7,1076,378,10.3,3.4,0,18,0,0.3,307,236,2.9,2.2,10438,817,10438,(X),395,231,3.8,2.2,2,9,0,0.1,302,226,2.9,2.1,0,18,0,0.3,91,58,0.9,0.6,10043,802,96.2,2.2,6156,267,(X),(X),7111,463,7111,(X)
8600000US14213,14213,ZCTA5 14213,24708,24708,2186,8.8,5141,20.8,2.2,3031,374,12.3,1.6,2376,295,9.6,1.2,1063,199,4.3,0.8,874,194,3.5,0.8,1258,213,5.1,0.8,28.9,1,(X),(X),17184,871,17184,(X),1973,278,1973,(X),24708,1397,24708,(X),1583,397,6.4,1.5,23125,1310,93.6,1.5,1583,397,6.4,1.5,24708,1397,24708,(X),11306,939,45.8,3.5,6495,1003,26.3,3.5,598,244,2.4,1,3706,668,15,2.5,75,62,0.3,0.3,4194,790,17,3.1,24708,1397,24708,(X),5793,814,23.4,3.1,58,56,0.2,0.2,5081,798,20.6,3,21,20,0.1,0.1,633,285,2.6,1.2,18915,1344,76.6,3.1,11170,353,(X),(X),13978,860,13978,(X)
8600000US14214,14214,ZCTA5 14214,19095,19095,2437,12.8,3789,19.8,2.4,2010,321,10.5,1.6,2181,351,11.4,1.7,1080,237,5.7,1.3,1222,241,6.4,1.3,1369,259,7.2,1.3,32.1,1.5,(X),(X),15955,932,15955,(X),2321,321,2321,(X),19095,1062,19095,(X),743,274,3.9,1.4,18352,1058,96.1,1.4,743,274,3.9,1.4,19095,1062,19095,(X),10722,854,56.2,3.3,6809,744,35.7,3.3,268,165,1.4,0.9,1573,356,8.2,1.8,37,62,0.2,0.3,507,171,2.7,0.9,19095,1062,19095,(X),1080,280,5.7,1.5,55,48,0.3,0.3,764,260,4,1.4,16,22,0.1,0.1,245,99,1.3,0.5,18015,1072,94.3,1.5,9103,281,(X),(X),14719,904,14719,(X)
8600000US14215,14215,ZCTA5 14215,40088,40088,4248,10.6,5163,12.9,1.1,4772,431,11.9,1,4898,426,12.2,1,2611,356,6.5,0.9,2187,249,5.5,0.6,2819,255,7,0.7,32.8,1.6,(X),(X),30020,970,30020,(X),4625,331,4625,(X),40088,1278,40088,(X),876,384,2.2,0.9,39212,1274,97.8,0.9,876,384,2.2,0.9,40088,1278,40088,(X),5956,613,14.9,1.5,32959,1201,82.2,1.6,117,72,0.3,0.2,1260,451,3.1,1.1,1,4,0,0.1,685,336,1.7,0.8,40088,1278,40088,(X),1216,396,3,1,69,54,0.2,0.1,672,322,1.7,0.8,100,107,0.2,0.3,375,195,0.9,0.5,38872,1233,97,1,18856,432,(X),(X),29128,941,29128,(X)
8600000US14216,14216,ZCTA5 14216,22399,22399,1882,8.4,4817,21.5,2.4,3123,448,13.9,1.9,2721,304,12.1,1.3,1595,263,7.1,1.2,1302,299,5.8,1.3,1911,334,8.5,1.5,36.7,1.8,(X),(X),18849,938,18849,(X),3070,366,3070,(X),22399,1108,22399,(X),660,230,2.9,1,21739,1059,97.1,1,660,230,2.9,1,22399,1108,22399,(X),17592,1015,78.5,2.7,3261,522,14.6,2.2,241,112,1.1,0.5,756,364,3.4,1.6,0,21,0,0.1,1268,493,5.7,2.1,22399,1108,22399,(X),2553,619,11.4,2.6,209,108,0.9,0.5,1765,548,7.9,2.3,0,21,0,0.1,579,256,2.6,1.1,19846,1036,88.6,2.6,11559,250,(X),(X),18327,904,18327,(X)
8600000US14217,14217,ZCTA5 14217,23078,23078,1316,5.7,3284,14.2,1.5,2869,293,12.4,1.2,3436,387,14.9,1.7,1457,235,6.3,1,1753,293,7.6,1.2,2325,302,10.1,1.3,43.2,1.2,(X),(X),18955,389,18955,(X),4420,359,4420,(X),23078,402,23078,(X),322,174,1.4,0.8,22756,448,98.6,0.8,322,174,1.4,0.8,23078,402,23078,(X),21608,583,93.6,2,1359,482,5.9,2.1,126,76,0.5,0.3,235,132,1,0.6,11,13,0,0.1,82,62,0.4,0.3,23078,402,23078,(X),662,224,2.9,1,41,55,0.2,0.2,496,195,2.1,0.9,11,16,0,0.1,114,78,0.5,0.3,22416,489,97.1,1,11537,278,(X),(X),18651,399,18651,(X)
8600000US14218,14218,ZCTA5 14218,18957,18957,1473,7.8,2541,13.4,1.5,1922,275,10.1,1.4,2270,303,12,1.6,1611,253,8.5,1.3,1130,201,6,1.1,1588,197,8.4,1,37.6,1.9,(X),(X),14326,384,14326,(X),3002,233,3002,(X),18957,285,18957,(X),954,384,5,2,18003,477,95,2,954,384,5,2,18957,285,18957,(X),16250,530,85.7,2.4,1988,425,10.5,2.2,139,132,0.7,0.7,577,332,3,1.8,49,59,0.3,0.3,939,302,5,1.6,18957,285,18957,(X),1707,358,9,1.9,269,125,1.4,0.7,1054,312,5.6,1.6,15,23,0.1,0.1,369,188,1.9,1,17250,457,91,1.9,8963,328,(X),(X),13723,429,13723,(X)
8600000US14219,14219,ZCTA5 14219,11753,11753,742,6.3,1741,14.8,2.1,1299,194,11.1,1.6,1668,222,14.2,1.7,1065,227,9.1,1.9,769,155,6.5,1.4,1042,169,8.9,1.5,41.4,2.4,(X),(X),9457,362,9457,(X),1894,227,1894,(X),11753,477,11753,(X),391,265,3.3,2.2,11362,441,96.7,2.2,391,265,3.3,2.2,11753,477,11753,(X),11461,481,97.5,1.1,259,109,2.2,0.9,75,70,0.6,0.6,227,253,1.9,2.1,30,47,0.3,0.4,108,89,0.9,0.8,11753,477,11753,(X),441,162,3.8,1.4,65,52,0.6,0.4,269,118,2.3,1,0,18,0,0.3,107,100,0.9,0.9,11312,498,96.2,1.4,5637,219,(X),(X),9295,365,9295,(X)
8600000US14220,14220,ZCTA5 14220,24064,24064,1421,5.9,4150,17.2,1.6,2956,375,12.3,1.5,3293,311,13.7,1.3,1704,234,7.1,1,1423,238,5.9,1,1809,227,7.5,1,36.6,1.8,(X),(X),18841,620,18841,(X),3365,243,3365,(X),24064,913,24064,(X),764,273,3.2,1.1,23300,880,96.8,1.1,764,273,3.2,1.1,24064,913,24064,(X),21802,895,90.6,3,1449,710,6,2.9,85,73,0.4,0.3,325,169,1.4,0.7,28,38,0.1,0.2,1139,438,4.7,1.8,24064,913,24064,(X),2252,534,9.4,2.1,170,115,0.7,0.5,1599,498,6.6,2,62,76,0.3,0.3,421,204,1.7,0.9,21812,818,90.6,2.1,10801,233,(X),(X),18450,638,18450,(X)
8600000US14221,14221,ZCTA5 14221,54320,54320,2798,5.2,4949,9.1,1,6137,466,11.3,0.8,7499,567,13.8,1,4063,347,7.5,0.6,3656,435,6.7,0.8,6596,477,12.1,0.9,47.1,0.9,(X),(X),43525,935,43525,(X),13496,512,13496,(X),54320,1099,54320,(X),733,235,1.3,0.4,53587,1122,98.7,0.4,733,235,1.3,0.4,54320,1099,54320,(X),48272,1235,88.9,1.4,2477,548,4.6,1,242,153,0.4,0.3,3475,483,6.4,0.9,8,13,0,0.1,639,287,1.2,0.5,54320,1099,54320,(X),1499,468,2.8,0.8,482,313,0.9,0.6,270,176,0.5,0.3,166,236,0.3,0.4,581,237,1.1,0.4,52821,1066,97.2,0.8,23904,402,(X),(X),41516,968,41516,(X)
8600000US14222,14222,ZCTA5 14222,14562,14562,2385,16.4,3685,25.3,3.4,1115,226,7.7,1.5,1417,273,9.7,1.7,874,225,6,1.5,717,186,4.9,1.3,1001,167,6.9,1.2,29.9,1.3,(X),(X),13307,762,13307,(X),1745,239,1745,(X),14562,856,14562,(X),470,230,3.2,1.5,14092,812,96.8,1.5,470,230,3.2,1.5,14562,856,14562,(X),11058,800,75.9,2.9,2277,440,15.6,2.7,91,70,0.6,0.5,915,242,6.3,1.6,62,63,0.4,0.4,683,268,4.7,1.9,14562,856,14562,(X),1141,284,7.8,2,47,51,0.3,0.3,581,258,4,1.8,47,52,0.3,0.4,466,151,3.2,1,13421,893,92.2,2,7915,327,(X),(X),12748,737,12748,(X)
8600000US14223,14223,ZCTA5 14223,22795,22795,846,3.7,3588,15.7,2,2803,394,12.3,1.7,2570,453,11.3,2,1654,293,7.3,1.3,1894,297,8.3,1.3,2374,276,10.4,1.3,41.6,1.5,(X),(X),18166,539,18166,(X),4431,342,4431,(X),22795,688,22795,(X),407,220,1.8,1,22388,726,98.2,1,407,220,1.8,1,22795,688,22795,(X),20976,804,92,2.5,1116,433,4.9,1.9,99,92,0.4,0.4,632,340,2.8,1.5,0,21,0,0.1,386,217,1.7,1,22795,688,22795,(X),915,357,4,1.6,23,37,0.1,0.2,623,336,2.7,1.5,0,21,0,0.1,269,138,1.2,0.6,21880,783,96,1.6,10459,260,(X),(X),17856,537,17856,(X)
8600000US14224,14224,ZCTA5 14224,40784,40784,2238,5.5,5451,13.4,1.2,4238,338,10.4,0.8,5919,505,14.5,1.2,3255,281,8,0.7,3217,384,7.9,0.9,4562,393,11.2,1,45.6,0.7,(X),(X),33440,489,33440,(X),8414,349,8414,(X),40784,467,40784,(X),303,106,0.7,0.3,40481,461,99.3,0.3,303,106,0.7,0.3,40784,467,40784,(X),39752,564,97.5,0.9,670,292,1.6,0.7,158,81,0.4,0.2,174,124,0.4,0.3,24,23,0.1,0.1,315,224,0.8,0.5,40784,467,40784,(X),708,257,1.7,0.6,90,62,0.2,0.2,494,237,1.2,0.6,0,24,0,0.1,124,73,0.3,0.2,40076,489,98.3,0.6,18660,385,(X),(X),33185,480,33185,(X)
8600000US14225,14225,ZCTA5 14225,33510,33510,2118,6.3,5997,17.9,1.4,3629,334,10.8,1,3591,369,10.7,1.1,3069,401,9.2,1.2,2185,259,6.5,0.8,2754,308,8.2,0.9,39.9,1.5,(X),(X),27152,605,27152,(X),5897,315,5897,(X),33510,780,33510,(X),774,220,2.3,0.7,32736,778,97.7,0.7,774,220,2.3,0.7,33510,780,33510,(X),27962,817,83.4,1.9,4902,683,14.6,1.9,189,103,0.6,0.3,820,313,2.4,0.9,57,64,0.2,0.2,391,170,1.2,0.5,33510,780,33510,(X),895,281,2.7,0.8,122,102,0.4,0.3,488,181,1.5,0.5,0,24,0,0.1,285,160,0.9,0.5,32615,788,97.3,0.8,16348,303,(X),(X),26735,614,26735,(X)
8600000US14226,14226,ZCTA5 14226,29460,29460,2551,8.7,4422,15,1.6,3297,361,11.2,1.2,3870,420,13.1,1.4,2026,299,6.9,1.1,1839,312,6.2,1.1,2765,321,9.4,1.1,37,1.8,(X),(X),23361,711,23361,(X),4576,332,4576,(X),29460,953,29460,(X),952,305,3.2,1,28508,970,96.8,1,952,305,3.2,1,29460,953,29460,(X),23871,739,81,2.4,3457,714,11.7,2.3,277,151,0.9,0.5,2521,604,8.6,1.9,8,14,0,0.1,286,204,1,0.7,29460,953,29460,(X),889,258,3,0.8,149,92,0.5,0.3,419,214,1.4,0.7,17,25,0.1,0.1,304,121,1,0.4,28571,897,97,0.8,13143,284,(X),(X),21360,725,21360,(X)
8600000US14227,14227,ZCTA5 14227,22457,22457,1524,6.8,3141,14,1.7,2006,274,8.9,1.1,3390,382,15.1,1.7,1751,308,7.8,1.3,1787,273,8,1.3,2821,294,12.6,1.4,47.9,1.2,(X),(X),19382,666,19382,(X),5468,393,5468,(X),22457,889,22457,(X),288,137,1.3,0.6,22169,898,98.7,0.6,288,137,1.3,0.6,22457,889,22457,(X),20562,819,91.6,2.2,934,306,4.2,1.3,212,131,0.9,0.6,966,402,4.3,1.7,0,21,0,0.1,71,47,0.3,0.2,22457,889,22457,(X),685,227,3.1,1,148,117,0.7,0.5,358,160,1.6,0.7,26,29,0.1,0.1,153,121,0.7,0.5,21772,928,96.9,1,11056,326,(X),(X),18722,644,18722,(X)
8600000US14228,14228,ZCTA5 14228,22045,22045,3414,15.5,3674,16.7,2.3,2265,256,10.3,1.2,2244,272,10.2,1.2,1170,182,5.3,0.8,1393,220,6.3,1,1845,200,8.4,0.9,32.9,1.5,(X),(X),17880,645,17880,(X),3261,241,3261,(X),22045,776,22045,(X),947,374,4.3,1.7,21098,771,95.7,1.7,947,374,4.3,1.7,22045,776,22045,(X),16796,817,76.2,3.1,2344,582,10.6,2.6,245,156,1.1,0.7,3292,550,14.9,2.3,64,40,0.3,0.2,370,199,1.7,0.9,22045,776,22045,(X),1103,417,5,1.8,143,174,0.6,0.8,712,392,3.2,1.7,24,37,0.1,0.2,224,146,1,0.7,20942,723,95,1.8,9923,246,(X),(X),15226,606,15226,(X)
8600000US14261,14261,ZCTA5 14261,5819,5819,2075,35.7,183,3.1,1.4,20,22,0.3,0.4,0,16,0,0.5,0,16,0,0.5,0,16,0,0.5,0,16,0,0.5,19.6,0.2,(X),(X),5750,324,5750,(X),0,16,0,(X),5819,332,5819,(X),254,83,4.4,1.4,5565,329,95.6,1.4,254,83,4.4,1.4,5819,332,5819,(X),3461,319,59.5,3.4,798,121,13.7,2.1,40,36,0.7,0.6,1405,187,24.1,3.2,10,13,0.2,0.2,375,99,6.4,1.6,5819,332,5819,(X),632,120,10.9,2,37,32,0.6,0.6,238,73,4.1,1.3,9,19,0.2,0.3,348,94,6,1.5,5187,317,89.1,2,8,8,(X),(X),5116,341,5116,(X)
8600000US14301,14301,ZCTA5 14301,12682,12682,953,7.5,1651,13,2.1,1480,193,11.7,1.5,1725,265,13.6,2,847,182,6.7,1.5,805,148,6.3,1.2,883,149,7,1.2,37.4,2.7,(X),(X),9646,508,9646,(X),1874,197,1874,(X),12682,742,12682,(X),439,152,3.5,1.1,12243,708,96.5,1.1,439,152,3.5,1.1,12682,742,12682,(X),8238,698,65,4,4292,584,33.8,3.9,302,172,2.4,1.4,145,80,1.1,0.6,29,38,0.2,0.3,130,106,1,0.8,12682,742,12682,(X),586,255,4.6,2,11,18,0.1,0.1,353,195,2.8,1.5,0,18,0,0.2,222,153,1.8,1.2,12096,720,95.4,2,7387,269,(X),(X),9409,485,9409,(X)
8600000US14302,14302,ZCTA5 14302,89,89,0,0,0,0,27.9,0,11,0,27.9,0,11,0,27.9,0,11,0,27.9,0,11,0,27.9,0,11,0,27.9,87.5,0.5,(X),(X),89,51,89,(X),89,51,89,(X),89,51,89,(X),0,11,0,27.9,89,51,100,27.9,0,11,0,27.9,89,51,89,(X),81,55,91,20.2,8,16,9,20.2,0,11,0,27.9,0,11,0,27.9,0,11,0,27.9,0,11,0,27.9,89,51,89,(X),0,11,0,27.9,0,11,0,27.9,0,11,0,27.9,0,11,0,27.9,0,11,0,27.9,89,51,100,27.9,56,43,(X),(X),89,51,89,(X)
8600000US14303,14303,ZCTA5 14303,5763,5763,447,7.8,836,14.5,3,694,176,12,2.8,652,164,11.3,2.8,450,100,7.8,1.8,360,101,6.2,1.6,477,138,8.3,2.4,36.3,2.8,(X),(X),4351,443,4351,(X),832,171,832,(X),5763,625,5763,(X),399,200,6.9,3.3,5364,600,93.1,3.3,399,200,6.9,3.3,5763,625,5763,(X),3992,578,69.3,4.5,1630,288,28.3,4.8,265,140,4.6,2.4,99,82,1.7,1.4,52,48,0.9,0.8,156,153,2.7,2.6,5763,625,5763,(X),404,318,7,5.2,5,7,0.1,0.1,257,285,4.5,4.7,0,16,0,0.5,142,147,2.5,2.5,5359,533,93,5.2,3492,208,(X),(X),4143,441,4143,(X)
8600000US14304,14304,ZCTA5 14304,28977,28977,1712,5.9,3700,12.8,1.5,3285,373,11.3,1.1,3920,303,13.5,1.1,2543,289,8.8,1,2479,373,8.6,1.3,2990,259,10.3,0.9,45.3,1.3,(X),(X),23960,776,23960,(X),5697,328,5697,(X),28977,935,28977,(X),973,329,3.4,1.1,28004,934,96.6,1.1,973,329,3.4,1.1,28977,935,28977,(X),26735,823,92.3,1.7,1708,443,5.9,1.5,798,302,2.8,1,612,284,2.1,1,40,54,0.1,0.2,184,106,0.6,0.4,28977,935,28977,(X),620,256,2.1,0.9,193,165,0.7,0.6,171,131,0.6,0.5,63,59,0.2,0.2,193,152,0.7,0.5,28357,948,97.9,0.9,13881,350,(X),(X),23504,748,23504,(X)
8600000US14305,14305,ZCTA5 14305,16913,16913,1492,8.8,2228,13.2,1.8,1633,217,9.7,1.2,2221,272,13.1,1.6,1481,169,8.8,1,995,170,5.9,1,1241,168,7.3,1,35.9,2,(X),(X),12811,539,12811,(X),2273,202,2273,(X),16913,668,16913,(X),520,192,3.1,1.2,16393,705,96.9,1.2,520,192,3.1,1.2,16913,668,16913,(X),11129,616,65.8,2.8,5644,533,33.4,2.9,284,121,1.7,0.7,123,94,0.7,0.6,33,35,0.2,0.2,305,188,1.8,1.1,16913,668,16913,(X),600,228,3.5,1.3,81,108,0.5,0.6,396,188,2.3,1.1,26,39,0.2,0.2,97,78,0.6,0.5,16313,678,96.5,1.3,8256,238,(X),(X),12610,549,12610,(X)
8600000US14411,14411,ZCTA5 14411,14237,14237,1337,9.4,2223,15.6,2.1,1678,212,11.8,1.5,2283,252,16,1.7,1050,214,7.4,1.5,846,154,5.9,1.1,1407,198,9.9,1.4,41.5,3.1,(X),(X),11910,293,11910,(X),2284,255,2284,(X),14237,361,14237,(X),293,181,2.1,1.3,13944,383,97.9,1.3,293,181,2.1,1.3,14237,361,14237,(X),12052,494,84.7,2.3,1886,260,13.2,1.8,157,67,1.1,0.5,123,89,0.9,0.6,6,10,0,0.1,319,226,2.2,1.6,14237,361,14237,(X),844,207,5.9,1.5,517,213,3.6,1.5,200,70,1.4,0.5,0,18,0,0.2,127,71,0.9,0.5,13393,421,94.1,1.5,5543,296,(X),(X),11386,324,11386,(X)
